Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1507.4,0.775813,1.631210,2.465367,-0.289222,1.015355,0.469451,-0.389179,1.890825,-0.592481,1.122394,0.668464,0.033499,-0.783710,-0.332188,-0.800853,-0.778205,-0.977921,-0.635281,0.093382,-0.652806,1.370517,-0.989918,0.003463,0.113069,-0.615076,0.390144,-1.089417,1.572583,279.74,0
1511.0,0.086451,1.160684,3.166345,1.251230,-0.105449,-0.429144,1.877733,-1.012798,-1.541619,-0.192383,-1.885614,1.945999,0.385956,0.227934,1.237538,1.377564,1.154756,0.586829,-2.368450,1.025222,0.064569,0.775062,-0.713530,1.648616,-0.496795,-1.553033,-0.330411,0.724994,6.70,0
1534.5,0.335572,0.496530,-0.998362,0.216221,-2.519770,-0.578625,0.225858,0.828382,-0.047591,0.503195,0.834797,1.272866,0.713415,-1.370503,1.840563,0.476644,-0.205369,0.386151,0.010494,0.937659,-1.498401,-0.127022,-0.195202,3.051615,0.998659,0.197551,-1.586179,0.491234,7.71,0
1558.7,1.878379,0.141384,0.526138,-0.057861,0.430912,-0.863429,-0.982811,-1.050516,-0.672716,-0.382724,0.080649,-0.193852,1.983083,0.850357,-0.492295,0.182738,1.555859,-1.056247,-0.144831,0.257475,-0.588359,0.147151,-1.660460,-0.831435,-0.193306,0.149946,-0.250969,-0.562539,9.75,0
1567.4,1.356746,0.300132,0.022147,0.836016,-1.076426,0.664368,0.751434,0.302874,0.434044,0.506496,0.914571,-0.809859,-1.226079,-1.318107,0.838557,-2.896775,0.187896,-0.924390,-1.106738,-0.317904,1.008062,-0.616200,-0.481043,0.406264,-0.294890,0.638320,1.377106,-1.057634,26.05,0
1597.4,1.182559,0.860705,-0.190815,1.830937,0.294396,-0.168511,0.703676,-0.015955,1.018308,-1.468332,-1.169978,1.512156,0.350569,-0.514310,-1.514042,-0.994806,-0.715820,-2.096176,1.528636,0.273788,1.218520,-0.416690,-0.595711,-0.249426,2.060007,-0.155535,-0.858849,0.041980,19.66,0
1604.8,-0.036470,-0.006117,0.583490,-0.330894,1.084017,1.161500,1.682866,-0.942023,-0.093901,0.188403,-1.909862,-1.155711,0.295234,-1.913295,1.629076,-1.952434,-1.672003,1.701877,-0.365741,0.281512,-0.173090,0.513275,1.338021,2.037051,0.661109,-2.456434,-0.366247,-0.498674,5.02,0
1610.5,-0.196715,-0.483468,-0.323313,-2.416410,0.945576,-0.315810,2.589728,-0.093063,1.330130,0.274435,2.302527,-1.246335,0.234819,1.269728,0.507591,-0.213292,-0.021569,-0.736981,0.602568,-0.066985,0.323925,-0.284422,-0.364032,-1.380509,0.823452,-0.710903,-0.072315,0.754262,6.07,0
1614.2,-1.836908,1.600329,3.058369,2.898678,-1.462116,0.063594,-0.664932,-0.197828,-2.971753,-3.537865,2.167169,-6.229822,0.306207,-3.399053,0.709793,-1.033741,-5.854134,3.353440,0.818240,0.411749,-1.726166,1.716262,-3.066883,-0.933934,1.679196,1.112181,-1.301590,-1.127954,1.43,1
1632.6,0.846491,0.296106,1.012826,-0.164343,-2.148963,-0.760164,-1.423608,-0.366716,-0.131777,0.429302,-0.987784,0.787274,-0.334262,0.019031,0.428148,0.010266,0.627272,-1.252467,-0.448258,0.055689,0.380989,1.374090,1.121069,-0.162732,1.311248,1.163493,-2.087286,0.385348,5.20,0
1644.5,-0.472460,0.435665,1.034413,0.297827,-0.160210,1.898239,-0.526440,-0.224858,-0.148845,-0.425737,-0.894006,-1.582135,-1.441216,0.864765,0.049956,0.351211,-0.922718,0.792034,1.488905,-0.326650,1.201205,-0.507653,0.075916,0.839232,-1.548408,1.204120,1.270533,0.281723,21.78,0
1674.0,1.036841,-0.342265,0.574131,-0.190297,0.155194,0.635688,0.389568,0.107037,-0.273979,-0.613210,0.249092,-0.507942,-0.725890,-0.493632,-0.260196,-1.796105,1.089048,0.662930,-1.866451,-0.633194,-2.214924,-0.275402,1.547959,0.120494,-1.487082,-0.912263,0.432918,0.369836,27.90,0
1703.0,1.369817,1.071318,0.447757,-1.959971,1.496156,-1.402584,-0.129377,1.452740,-1.018000,-0.494937,0.476956,0.896718,-1.113017,-1.022325,-0.818445,0.581226,1.109570,-1.055716,1.081555,0.346099,-0.112463,0.958742,-0.931764,1.512679,-0.718860,1.784462,0.955634,-1.181605,4.04,0
1726.3,-0.181018,-1.350876,0.914214,0.574448,0.875020,-0.529184,-1.199834,0.117524,-0.238862,0.242156,0.094961,-0.355977,-0.255418,-0.983732,0.232295,-1.196627,-0.561183,-0.258377,0.473878,-0.472804,0.242530,0.091867,0.898079,0.295297,0.301307,0.909978,-0.980416,0.224209,7.10,0
1739.9,-1.249966,0.201339,-1.064351,1.582152,-0.102530,1.882463,0.198900,0.126914,1.866426,0.601918,0.129419,-0.682392,0.127866,0.702655,0.389946,1.398813,-1.992912,-0.166693,1.481993,-0.310420,-0.525736,0.086328,0.833655,1.591402,0.224637,1.350659,1.479274,-0.553614,36.41,0
1766.9,-0.678510,0.178773,-0.390249,1.148174,-0.945317,-0.928902,3.860798,0.178365,1.870190,-0.399747,-1.243433,-0.505527,-0.309639,1.486865,-0.899475,0.103662,-0.146890,0.874594,-0.245648,1.440340,1.386885,-0.429641,0.455842,1.117543,0.020821,0.341272,1.137899,-1.423711,15.03,0
1771.5,-0.837042,0.013818,0.849073,-0.562241,-0.110136,-1.318075,1.839054,-0.060643,-0.873459,1.317646,-0.555540,-1.313518,-2.349237,0.360966,-0.532407,0.656086,0.705451,1.282956,-0.778829,-0.298486,-1.615921,0.300044,-0.198703,-1.264153,2.067134,-1.264513,1.177171,-0.859893,9.62,0
1797.7,0.730491,-0.629128,-0.958889,-0.571736,0.245294,0.223994,-0.875191,-0.985157,-0.820947,-0.777300,0.172499,0.474860,-0.518217,-1.113916,-1.729127,1.050556,1.822564,2.534521,-1.623442,2.465714,2.296952,-1.832042,1.238187,1.560004,0.173959,0.371842,-1.457665,2.550735,13.36,0
1811.5,0.193141,-1.296170,0.954306,1.471563,0.097844,-0.517287,-0.968762,0.428566,-1.027830,0.491370,1.234866,0.036238,-0.296793,-2.430252,1.309187,-1.055540,-0.186547,-0.036843,1.625965,0.042139,0.304158,2.024448,-0.177061,0.430579,-0.854738,-0.017921,0.280549,0.122005,109.60,0
1827.4,-1.393270,0.616846,2.223578,2.483811,-1.662217,0.102704,1.110573,1.874744,0.074644,-0.181792,0.465132,2.857807,0.050825,0.204281,-0.512487,-0.014925,-0.428811,-1.719819,-1.012431,1.009986,0.185974,-1.384612,-0.260495,-0.174470,1.479710,1.194864,0.473496,0.148064,17.62,0
1835.3,0.419949,1.462434,1.043423,0.061070,0.976218,0.718488,-1.113453,-1.083058,-1.867271,1.044555,-1.383083,-0.100852,-0.357657,1.715834,-1.370301,0.019468,0.329829,-1.858181,0.927930,-0.158229,-0.498737,0.317581,-2.096621,-0.654227,-0.433388,-1.059520,0.015571,0.159437,27.16,0
1863.8,1.428627,0.728467,1.188134,-0.809865,-2.650400,0.738487,-0.028412,0.319293,0.787143,-1.877654,0.566273,-0.756690,-0.467910,-0.944085,1.457003,1.299255,0.107590,-0.088674,0.931297,1.102899,-1.006121,1.867172,0.759178,-0.220100,-0.102535,-0.960156,-0.270489,0.410528,13.77,0
1889.0,-1.036881,0.142621,0.455936,-0.396275,1.083496,1.190921,1.915886,-0.222865,1.749790,1.334756,-1.289638,0.140943,-1.272309,0.520811,0.250525,-1.351826,1.337993,-1.565079,-0.300030,-2.087305,-1.150765,0.122805,0.820135,-0.699624,1.344858,0.565353,2.007620,0.156229,24.51,0
1910.9,1.954095,-0.557593,-1.515798,-0.182784,-0.784381,-0.720418,-0.167642,-1.134542,-0.738998,-1.226785,1.112789,1.504705,1.072869,-0.864390,2.327741,0.170618,-1.124956,-0.039369,-0.601138,0.015735,0.007900,-0.879277,-0.392940,0.705332,-1.263404,-0.055041,-1.332840,1.273265,4.22,0
1928.3,-0.871610,0.008455,1.641559,-0.200352,1.010111,0.113247,1.230294,0.281764,0.813262,-1.573835,1.386692,-0.326736,0.991090,-0.818738,-0.622744,-0.911354,-1.009385,1.571826,0.783608,-1.762337,-0.841286,1.486354,-1.285122,-0.933093,-0.717045,0.831114,1.200317,0.842887,4.10,0
1947.4,-0.924588,-0.285653,1.673373,1.320413,-1.855348,0.088406,-0.048259,-1.024823,-0.017796,0.660151,1.419160,1.345250,0.400244,1.822266,0.331248,0.845608,0.013858,-0.308286,-0.999950,-1.109255,1.507681,1.474314,-1.286582,0.352944,-2.576005,-0.067956,1.631948,0.044488,24.37,0
1965.2,0.426028,-2.153701,-0.220794,-0.576823,0.186358,-0.428842,-0.749340,-1.141102,-0.900780,1.858073,-1.195331,0.670259,-0.266956,-0.706688,-0.734075,0.548495,-0.495285,1.738425,0.877787,1.036693,0.906028,-0.784348,0.695497,-1.050510,-0.638646,1.503980,-0.660785,-0.231266,2.48,0
1986.0,1.058280,1.165559,0.618165,-0.097193,-1.372958,-0.375520,-0.416993,-1.639152,-1.222320,-0.504325,1.472735,-0.554665,-0.970531,-1.882598,-2.002810,-0.433206,-0.141640,0.075124,0.768161,0.607297,0.322580,0.111725,-0.186839,1.744787,1.508520,-0.156645,0.216803,0.284741,41.91,0
2002.4,-1.322830,0.406096,-0.579472,-1.146630,0.231991,1.424581,-0.916195,0.768801,0.447662,-1.477125,-0.108861,-0.290496,-0.763770,0.703067,0.360584,-1.476919,0.324943,-0.070849,-0.026792,-0.673277,1.348055,-1.456481,-0.669718,0.250357,-1.048832,-1.171566,-0.898225,0.984137,37.00,0
2024.3,-2.717267,0.905317,2.286917,1.155648,-0.047197,-0.501967,0.782813,0.204321,-0.052930,0.590015,0.060369,-0.087624,-2.302288,0.494439,2.225786,0.570599,-1.414164,-0.985688,-1.357890,-1.364162,-0.558045,1.676009,-0.369871,-0.120590,-0.320813,-1.177974,1.168613,-0.323743,40.49,0
2040.8,-1.212267,1.681774,-0.464530,-0.767042,-0.662500,2.359010,-0.835707,-0.767961,-1.547748,-0.627861,-0.291924,-0.398105,-0.420645,0.610612,-1.403038,-1.745974,0.011062,0.285072,0.737831,-0.645066,0.140434,-0.470045,-0.066424,1.603159,1.191701,0.186489,0.154330,-1.191867,20.80,0
2050.1,-0.177252,0.374767,2.198608,1.513566,0.180211,-1.221171,-0.480586,-0.492404,-0.475558,-0.503332,-0.750316,-1.746060,0.517548,1.805932,1.189188,-1.136039,-1.691817,0.729116,1.368544,0.666401,1.570952,0.236212,0.379050,0.091976,0.333063,0.685221,1.677872,0.795247,83.79,0
2063.9,-0.402579,0.908235,0.080084,0.073616,-0.067093,-0.355176,-0.007765,-0.305140,0.544683,-0.767281,-0.827226,-0.014747,-0.535535,-1.256537,-0.449758,2.241396,-1.365895,1.260020,0.572174,0.112203,0.311929,1.627725,0.563688,-1.862635,-0.395403,1.361672,-0.620974,1.993675,25.71,0
2080.5,0.408502,1.593207,-0.103897,-0.681947,1.619518,-1.091306,0.398859,0.497570,-0.566572,-0.511552,1.120796,0.983401,-0.304984,-0.137227,0.019882,-3.037316,-1.371321,-0.434650,1.337639,0.662033,-0.002865,0.663199,-2.151696,-1.193413,-0.930032,1.166291,0.079501,0.815481,6.70,0
2095.4,-0.828698,-1.295400,0.744524,1.057866,0.895219,-2.360165,0.424097,0.756048,0.350677,-1.538830,-0.509765,-0.622853,-0.957937,1.165591,-0.560717,0.996630,-1.625861,0.581218,-0.478440,0.039253,-0.252359,-0.327679,-0.357796,1.836978,0.512999,-0.417395,-0.144871,-1.396182,141.69,0
2119.8,0.083243,-0.686671,0.756575,0.177401,0.979375,-0.769726,-0.322079,-0.467000,-1.644614,1.317613,-1.668375,-1.052922,0.786096,0.879116,0.801305,0.512445,0.737236,0.049135,2.759568,-0.635063,-0.676359,-1.540657,0.374350,0.454663,-1.181070,-0.523097,0.390496,-0.404508,9.48,0
2127.3,-1.759496,-0.198562,-1.705665,1.445817,0.209933,-0.193323,-0.277866,-0.375088,1.389231,-0.279137,-0.242091,1.627969,-1.144097,-0.616221,-0.696827,0.682444,-1.821483,-1.119023,0.672066,0.357667,0.699748,-0.121337,-1.530328,1.028214,-0.997385,1.466966,0.087339,-0.074907,81.79,0
2134.5,-0.109772,0.559959,0.746295,1.133910,0.600788,-1.342837,-0.769545,0.457632,1.135276,0.980011,-1.325212,0.175700,-0.618923,-0.821736,0.020800,0.522719,-0.449923,-0.294928,-2.097907,-0.167003,0.364101,0.480929,1.065470,-0.564593,-2.186752,1.476968,-1.332274,-1.562330,277.64,0
2163.0,-0.885568,-0.700618,-0.699107,0.080882,-0.469982,0.295093,-1.482942,-0.847661,-0.855020,-0.836019,0.751862,1.322432,1.190145,-0.631568,0.885055,0.408642,0.123246,0.134956,-2.168906,-0.311620,-0.750165,-1.714809,-0.492614,-0.384650,1.102894,-0.784395,0.885600,-0.855484,35.62,0
2182.9,-0.047523,-0.011975,1.392779,-0.574502,-0.949595,0.435985,1.092477,-1.094891,-2.129767,1.019305,-1.700309,0.191789,-1.066941,1.458515,1.594858,-1.042486,-0.934699,-0.484574,-0.048366,1.703327,0.353408,-0.224014,-1.021326,-0.725423,-0.005134,0.104607,-0.004770,-0.119400,22.12,0
2194.5,0.343002,-0.966283,0.826202,0.654134,-0.668983,-0.397739,-1.256648,-0.290068,-2.364696,-2.003780,-0.539622,0.405402,-1.209242,-0.410666,0.554204,1.153562,-2.973142,0.304431,-1.523866,-0.808699,-0.437218,0.325575,0.330237,-0.380176,0.221618,1.734246,0.436539,-0.144133,21.76,0
2218.6,-0.130678,-0.299727,-1.090127,0.912221,0.623698,-1.754167,-1.332783,0.239788,0.664603,0.410959,-0.943394,0.994108,-0.368677,-2.280847,-1.185645,0.854103,-0.584536,2.506160,1.612522,0.608893,0.528423,1.041471,1.945413,0.131115,1.095843,-0.509300,0.595615,1.646153,21.59,0
2237.3,-0.928131,1.125657,0.421276,-0.064972,-0.163841,0.996454,-0.493168,-0.892575,0.054057,0.167480,-0.644400,-2.148429,-1.531927,-0.493422,-1.232324,-0.479992,-1.056957,1.504398,0.381126,2.539982,-0.976468,0.285294,0.620080,0.018128,-1.277981,-0.050116,-0.911372,-0.018150,3.98,0
2245.4,0.204307,-0.730753,-0.910740,0.342384,-0.742717,0.076664,-0.923207,1.461618,-0.887547,-1.936256,0.742255,-0.874358,-0.048239,0.981013,0.169704,-0.684912,-0.541926,-1.710791,-0.795573,0.488037,-1.514701,-0.345096,-0.068953,0.820125,-1.338155,0.986031,-0.694829,1.065157,7.65,0
2252.3,0.678737,1.510427,0.588132,-0.275602,-0.059186,-0.729310,0.039184,0.784435,0.247272,1.881955,0.484332,-0.803505,0.091382,-0.497031,2.199846,1.182294,-0.115166,0.005312,1.569226,-1.969105,0.556406,-0.786311,-0.853949,1.959263,0.958524,-0.888990,-0.098368,0.627887,61.12,0
2264.6,0.845913,0.881141,-2.098923,1.099936,0.904445,0.187673,1.105807,-1.329869,-0.488255,0.134574,-0.865271,-0.099409,1.495353,0.079172,-0.334810,0.316679,-1.283622,1.520207,0.300442,0.720874,-0.306904,2.504242,-0.352024,0.531554,-0.925507,0.479339,0.013150,-0.953065,13.84,0
2281.9,-0.717921,-1.688389,-0.329243,-1.775324,-1.851932,-0.671210,0.596482,1.692176,-0.081414,-1.128907,1.044322,0.064006,1.404198,1.582132,-0.842228,-0.904277,-0.463450,1.057683,-0.012103,1.977572,0.436197,0.134820,0.360856,0.595917,-0.051504,1.910418,1.358868,0.939826,9.27,0
2298.9,-0.574429,0.855146,-0.895155,1.214488,-1.033385,-0.807583,-0.731758,-1.005390,0.811580,-0.105776,-0.543216,1.064627,0.168531,-1.075239,1.215158,0.652292,-2.440178,0.565569,0.967818,-1.053499,0.943094,-0.454205,-0.775367,-0.660628,0.338736,-0.223811,-0.481293,0.721528,59.61,0
2317.2,1.326550,-1.130219,1.538722,-0.623023,-1.084498,-0.143486,0.974259,1.703532,0.516970,0.517229,-0.017080,1.650421,-0.001125,-0.687671,-0.357632,0.270118,1.044058,-0.437902,1.619575,0.569617,-3.286455,-0.499013,1.102055,0.843018,1.998674,1.170368,-0.555745,0.460657,48.35,0
2321.4,0.127990,0.234934,-1.382008,1.739736,0.738061,-0.845257,1.609493,-1.694666,-0.513940,-0.161811,1.180329,-0.395963,-0.929340,-0.596606,-0.014008,-2.048347,-1.311415,0.567721,-2.139953,-0.461200,-0.713068,0.082573,0.725617,0.457643,-0.495532,0.304933,1.214617,0.080677,37.18,0
2330.4,-0.443518,-1.075905,0.029014,-0.843443,0.178032,-1.779587,-1.463724,-1.021919,-0.617030,-0.192850,0.791401,-0.723197,0.001034,1.584328,-1.141554,-1.490754,0.074639,0.399343,-0.850871,-0.854332,0.425589,-1.310974,-0.274890,-0.747645,-0.733904,-0.989809,-0.076146,0.640869,4.61,0
2344.3,-0.878217,0.044203,1.525464,2.160381,2.652765,0.371269,-0.103588,0.506381,-0.118869,0.048437,0.145318,0.092474,0.213748,1.022059,0.261472,-1.145216,-1.067603,1.117067,0.400856,0.081011,0.002011,-0.562005,-0.103331,0.992911,-0.609930,-0.169712,0.601501,-0.462355,15.69,0
2373.5,-2.034865,1.798572,0.057551,3.227324,0.511832,1.548069,1.230294,0.824410,0.256279,0.959187,2.276838,-0.566118,0.876791,1.355318,-0.041856,-1.262298,0.824538,0.795440,-0.285451,0.901346,1.403680,0.476526,0.723359,-0.122624,-0.159556,0.070046,0.364981,-1.274473,15.13,0
2402.6,-0.555462,-1.422524,0.964875,1.419616,0.009451,1.177235,-0.356044,-0.836354,1.657761,-0.319996,0.871408,0.345346,0.703860,1.020709,0.903315,0.722683,-0.520534,1.167699,-0.567800,-0.728651,1.264124,-1.021968,0.965355,0.130298,-0.121683,-0.749943,1.518125,0.384592,26.20,0
2417.6,-0.851400,-0.239372,-1.971641,0.396761,-1.615527,-1.153398,0.657257,1.040627,-1.757395,0.578539,-1.062874,-0.284362,0.192535,-1.171836,-0.212304,-2.060324,-0.694698,-0.650188,-0.640318,-0.602794,2.409593,1.013050,0.272793,-0.588815,-0.694025,-1.555933,0.462288,0.672316,15.27,0
2420.9,2.268262,0.640136,0.109279,0.227166,0.510178,0.406394,1.404313,0.284541,-0.887493,0.747456,-0.950724,-0.938503,0.672918,0.214378,-0.032570,-0.159010,1.284308,-0.695215,1.701110,-0.821421,-1.398690,0.284534,-1.058852,1.264875,1.434829,-1.180469,0.095130,-0.333298,33.49,0
2443.1,0.615488,0.328043,-0.458543,-0.056421,0.117388,0.979573,0.511679,1.370224,-2.196522,-1.034071,-1.192947,-0.458705,-0.041688,-1.704569,-1.328200,-0.693272,-0.310029,-1.008902,1.407353,1.078997,-1.127454,-0.366062,-0.678167,-1.032861,-1.884485,-1.367634,1.033969,-0.726832,12.28,0
2467.9,0.073176,1.253920,-0.894244,0.893535,-0.032178,-0.944227,-2.423004,0.747022,0.265623,0.000326,-0.038976,0.177072,1.389551,1.577849,2.882029,0.119018,0.190666,0.848552,0.323056,-2.374297,0.984563,-2.014949,-1.297144,-0.092019,-0.400750,-0.193560,-0.564662,0.143583,10.05,0
2477.3,-0.635354,-0.294428,0.783881,0.413163,-1.150594,0.126784,1.254721,-0.923416,0.189391,-0.405680,-0.172898,-0.215132,0.351367,-0.915208,0.424816,-2.217731,-1.041016,1.775770,-2.113893,0.925753,1.246509,1.178542,-0.028384,-1.945890,1.277541,-0.614423,-0.224999,-0.246316,21.62,0
2494.4,-0.185880,-0.545916,-1.591029,-3.057470,1.644355,-0.302552,-0.386840,-0.197886,-1.598750,0.728699,0.541189,0.725650,-1.634925,0.249954,-0.745022,-0.232546,-0.857971,0.635567,-0.545136,-1.604392,-0.659735,0.079462,-1.030055,0.795693,-3.167137,-1.280914,-0.736337,-0.113060,8.63,0
2515.1,0.785504,0.671139,-0.430749,0.486936,-0.816880,1.209755,0.075116,-0.604337,-1.088653,1.504031,0.455014,-1.320965,-2.114403,0.830038,0.157476,1.512564,0.899301,1.341173,1.407675,0.842249,0.060825,1.391672,1.133236,1.512832,-0.215116,0.891456,0.285396,-0.804099,18.38,0
2537.5,-1.595590,-0.479086,-1.331718,-0.421628,1.539416,-0.074515,-0.477639,-0.846768,1.016243,-0.680970,-0.012069,0.351908,0.470793,1.470808,-0.149103,1.108422,0.349456,-0.125374,-0.787355,-1.247120,0.806993,-0.491957,0.647943,0.521721,0.734920,-0.661149,1.182358,-0.150930,18.57,0
2540.6,1.254791,-0.265687,-0.066546,-0.276947,0.753207,-0.400197,-1.648426,0.104409,1.508445,0.174907,-0.521663,0.669235,2.771772,-0.069774,-0.057924,0.353095,-0.047731,0.988463,3.046965,-0.000923,2.291777,-0.839160,0.139763,0.903835,-0.424826,0.338834,-0.152841,-1.203151,357.27,0
2561.3,-0.945764,-0.466265,-0.520927,1.260255,-0.504720,0.166911,-0.758651,-1.079057,-0.270711,-0.615456,0.987504,1.165227,1.762561,-1.303677,-1.981480,0.931436,0.183613,-1.449780,-0.538555,-0.232428,1.123642,0.510015,-0.121747,-0.626252,0.299086,-0.474424,0.861064,0.161362,4.09,0
2586.1,-0.042027,-0.572610,0.201911,0.491236,2.881317,0.478619,-1.012126,-0.914550,-1.025041,-0.873932,0.027508,0.228265,1.527295,0.833094,1.287805,1.443939,-1.420362,0.282402,0.399049,0.906114,-0.590058,0.097843,0.152233,1.013565,2.235032,-0.443625,0.675109,-0.218428,31.26,0
2592.6,1.032399,-0.302058,-1.131504,-1.023877,1.400027,-1.552763,-1.554175,0.760708,-1.452359,-1.170014,-0.186350,-0.983627,1.208583,-0.486090,-1.395349,-0.322587,-0.079690,-0.268693,0.854400,0.700661,1.474789,-1.424381,0.033397,1.242054,0.281535,-0.028701,-1.293701,1.106362,6.85,0
2615.9,0.418391,0.722785,1.336577,-0.745402,0.917850,-0.634999,-0.264484,-0.345888,-0.629553,-0.002602,-1.821817,-1.084349,-0.957154,-0.287279,-0.100036,0.201117,-2.040821,0.611302,1.641661,-1.260321,0.746752,0.475087,-0.938120,-1.267218,0.836389,1.394070,1.315239,0.848551,27.16,0
2637.3,1.359496,-0.213647,0.678140,1.067089,0.589055,0.166754,-1.032923,1.741751,0.386773,-0.451860,1.052826,1.350404,0.813992,0.271912,-0.316642,-2.527130,-0.152320,0.612698,2.042399,-1.512670,1.702434,0.037797,1.169933,0.089915,-1.815105,0.015485,-0.908020,-0.732005,3.63,0
2651.2,-0.092393,-0.068213,0.595987,-0.544585,-1.279504,-1.339334,0.168169,0.616815,0.871676,0.314218,0.156909,0.203271,-1.199373,-0.640766,-0.209029,0.374013,2.468383,2.013132,0.432526,0.694359,-0.823672,-1.314720,-1.154966,-0.563857,1.626345,-0.349680,-0.172465,0.207971,45.43,0
2678.2,0.102078,-1.922641,1.035622,0.447581,1.426627,1.374235,-0.493365,0.908095,0.170964,0.663185,1.215636,0.465336,1.216702,-0.158757,1.367386,0.839942,-1.393632,-1.077902,-0.282937,-1.016795,0.447063,-0.633582,-1.244392,-0.635455,1.238074,-0.610337,-1.615951,0.036589,19.60,0
2704.7,-0.165070,0.634817,0.823762,0.756284,0.473351,-1.565473,0.366156,1.332874,-0.262299,0.155943,-1.061339,1.467584,0.335393,1.390774,-0.282009,-0.712496,0.769473,0.349388,-1.623437,-0.527414,0.679759,0.590514,-1.030271,0.788335,1.829927,-0.468463,0.652779,1.778570,106.58,0
2719.2,0.382261,0.437753,-1.941091,0.490362,0.884396,-0.677780,0.899500,-2.108851,1.139030,0.418360,-1.382232,-0.597554,-0.182835,-0.066055,-0.793739,-0.419610,1.540954,-0.895881,0.520177,0.229823,0.491273,-0.766234,-0.875482,0.872837,0.687304,1.178493,0.191120,0.460414,46.54,0
2745.0,-0.057385,0.422259,0.690298,-0.672751,0.406491,-0.745412,-0.612604,-0.097423,-0.194259,0.196183,0.130692,0.421037,-1.790140,-0.067459,0.478371,-0.325295,-0.616616,0.970070,0.605268,-0.613855,-0.800087,1.514829,2.315777,1.643947,-3.121595,-0.317784,0.075829,0.262154,3.63,0
2748.9,1.867667,0.530285,0.624087,-0.649088,0.357923,-0.299197,0.167911,-1.645948,1.668952,0.237316,-0.441292,-0.525657,0.251217,0.782448,-1.686271,-0.346734,-0.379462,-0.701937,0.270716,0.412103,1.237013,-0.331751,1.000700,0.750121,-0.757231,-0.242707,1.691908,-0.629887,24.14,0
2758.6,-0.312240,-0.081378,2.125745,0.391580,0.934704,0.306667,0.854946,0.513765,-0.591827,-2.021787,-1.051570,-1.112372,-0.883753,0.312935,-0.328660,0.577618,0.096067,-1.817932,1.993181,1.072160,0.117261,-1.289936,1.502448,0.992557,-0.143574,-0.428992,-0.532672,1.335763,56.61,0
2787.1,0.612575,-0.470856,-0.416235,0.481503,0.777209,-0.444838,0.568284,-0.680022,-0.366562,0.028833,0.866083,0.743355,0.461013,-0.671383,-0.759356,1.064517,-1.018872,-0.050934,-0.105891,-0.463770,-0.359950,-0.132535,-0.357590,1.052671,-0.622055,-0.397713,0.023324,0.588074,19.32,0
2793.7,-2.542811,1.174219,-0.834858,-0.375131,-0.211998,-0.578934,-0.793592,-1.435094,-0.451336,-1.849654,1.013802,0.886149,-0.206770,0.403436,-0.807822,0.289595,-1.120758,0.753523,-0.531045,-1.238014,0.378535,-0.806192,-0.218361,-0.281470,0.110534,0.535640,-1.465800,-0.815065,277.47,0
